ID Number,X Position,Y Position,B,Sigma 1 B,Sigma 2 B,V,Sigma 1 V,Sigma 2 V,R,Sigma 1 R,Sigma 2 R,I,Sigma 1 I,Sigma 2 I,nB,nV,nR,nI,RA,Declination ,,,,,,
503708,1309.29,2428.64,99.999,9.999,9.999,19.724,0.075,0,18.896,0.036,0,18.301,0.038,0,0,1,2,2,40.13869,42.70273,2,40,33.29,42,42,9.8
500886,2597.67,-270.08,99.999,9.999,9.999,19.724,0.073,0,19.209,0.04,0,18.72,0.05,0,0,1,2,1,40.84231,42.47608,2,43,22.16,42,28,33.9
503210,-269.56,2101.98,99.999,9.999,9.999,19.725,0.081,0,19.181,0.034,0,18.673,0.037,0,0,1,2,1,40.20797,43.00325,2,40,49.91,43,0,11.7
503934,1333.59,2576.14,20.52,0.101,0,19.726,0.047,0,19.351,0.045,0,18.93,0.055,0,1,1,2,1,40.101,42.6971,2,40,24.24,42,41,49.6
504264,1540.78,2808.54,99.999,9.999,9.999,19.727,0.047,0,19.017,0.039,0,18.508,0.032,0,0,2,2,2,40.04329,42.65631,2,40,10.39,42,39,22.7
502348,-543.44,1213.85,99.999,9.999,9.999,19.728,0.072,0,18.961,0.037,0,18.273,0.038,0,0,1,2,2,40.4351,43.06084,2,41,44.42,43,3,39
502622,805.29,1469.23,99.999,9.999,9.999,19.729,0.061,0,19.397,0.058,0,18.988,0.078,0,0,1,1,1,40.38097,42.8044,2,41,31.43,42,48,15.8
502133,-160.67,1023.18,99.999,9.999,9.999,19.73,0.061,0,19.109,0.028,0.01,18.664,0.026,0.003,0,2,2,4,40.48768,42.98972,2,41,57.04,42,59,23
500167,1766.03,-739.18,99.999,9.999,9.999,19.73,0.054,0,18.725,0.037,0,17.352,0.025,0,0,1,2,2,40.95669,42.63571,2,43,49.61,42,38,8.5
502353,-164.15,1218.59,99.999,9.999,9.999,19.731,0.076,0,18.788,0.038,0,17.849,0.037,0,0,1,2,2,40.43716,42.98915,2,41,44.92,42,59,20.9
502513,292.41,1371.32,99.999,9.999,9.999,19.733,0.065,0,18.82,0.023,0.033,17.98,0.014,0.015,0,1,9,16,40.40171,42.90192,2,41,36.41,42,54,6.9
502047,162.19,952.17,99.999,9.999,9.999,19.734,0.074,0,18.323,0.015,0.013,16.741,0.015,0.004,0,1,9,6,40.50875,42.92916,2,42,2.1,42,55,45
502465,1903.31,1323.36,99.999,9.999,9.999,19.734,0.05,0,18.961,0.024,0.019,18.237,0.016,0.008,0,2,9,16,40.42806,42.59789,2,41,42.73,42,35,52.4
501796,1586.15,664.21,99.999,9.999,9.999,19.735,0.067,0,19.361,0.066,0,18.813,0.059,0,0,1,2,2,40.59471,42.66187,2,42,22.73,42,39,42.7
501555,1054.22,369.79,99.999,9.999,9.999,19.735,0.065,0,18.78,0.017,0.038,18.136,0.013,0.022,0,1,11,18,40.66617,42.76411,2,42,39.88,42,45,50.8
503826,214.09,2520.45,99.999,9.999,9.999,19.736,0.062,0,19.013,0.048,0,18.441,0.037,0,0,1,1,2,40.10453,42.90897,2,40,25.09,42,54,32.3
503673,2068.2,2406.93,99.999,9.999,9.999,19.736,0.069,0,18.613,0.028,0,17.144,0.024,0,0,1,2,3,40.15148,42.55952,2,40,36.35,42,33,34.3
503003,2109.28,1873.69,20.422,0.091,0,19.738,0.064,0,19.271,0.038,0,18.827,0.044,0,1,1,2,2,40.28865,42.5554,2,41,9.28,42,33,19.4
501755,2858.55,616.09,99.999,9.999,9.999,19.741,0.051,0,19.501,0.062,0,19.087,0.067,0,0,1,1,1,40.61734,42.42176,2,42,28.16,42,25,18.3
501561,1283.93,379.2,99.999,9.999,9.999,19.741,0.064,0,18.398,0.017,0.002,16.783,0.011,0.003,0,1,8,17,40.66557,42.72066,2,42,39.74,42,43,14.4
504005,1199.07,2621.75,99.999,9.999,9.999,19.742,0.057,0,18.828,0.039,0,18.105,0.029,0,0,2,1,2,40.08797,42.72219,2,40,21.11,42,43,19.9
501705,1840.25,552.69,99.999,9.999,9.999,19.743,0.064,0,19.345,0.041,0,18.767,0.023,0.032,0,1,1,12,40.62542,42.61453,2,42,30.1,42,36,52.3
502915,515.66,1765.96,99.999,9.999,9.999,19.743,0.056,0,18.569,0.018,0.011,17.142,0.012,0,0,2,9,17,40.30192,42.85717,2,41,12.46,42,51,25.8
501449,1957.61,240.35,99.999,9.999,9.999,19.744,0.068,0,18.839,0.022,0.018,18.085,0.015,0.019,0,1,9,16,40.70654,42.59417,2,42,49.57,42,35,39
502267,2708.9,1144.01,99.999,9.999,9.999,19.749,0.049,0.049,18.537,0.021,0.007,17.097,0.02,0.021,0,2,4,5,40.48093,42.44682,2,41,55.42,42,26,48.6
504226,115.82,2781.8,99.999,9.999,9.999,19.75,0.076,0,19.431,0.065,0,18.93,0.052,0,0,1,1,2,40.03614,42.92566,2,40,8.67,42,55,32.4
503393,-270.33,2214.11,99.999,9.999,9.999,19.75,0.074,0,18.89,0.037,0,17.846,0.03,0,0,1,1,2,40.17899,43.00262,2,40,42.96,43,0,9.4
502573,2063.12,1422.01,99.999,9.999,9.999,19.75,0.048,0,18.801,0.031,0,17.853,0.032,0,0,2,2,2,40.40412,42.56707,2,41,36.99,42,34,1.4
500200,1964.82,-720.19,99.999,9.999,9.999,19.752,0.049,0,19.217,0.055,0,18.723,0.049,0,0,1,1,1,40.95322,42.59804,2,43,48.77,42,35,53
500865,1346.12,-284.53,99.999,9.999,9.999,19.752,0.059,0,19.144,0.041,0,18.613,0.042,0,0,1,2,1,40.83678,42.71264,2,43,20.83,42,42,45.5
500966,2169.49,-204.67,99.999,9.999,9.999,19.754,0.056,0,18.73,0.034,0,17.8,0.028,0,0,1,2,2,40.82237,42.55663,2,43,17.37,42,33,23.9
503922,-487.36,2568.21,99.999,9.999,9.999,19.756,0.064,0,18.837,0.042,0,17.919,0.032,0,0,1,2,1,40.08539,43.04113,2,40,20.49,43,2,28.1
502899,1151.91,1740.27,99.999,9.999,9.999,19.757,0.04,0.069,19.024,0.023,0.006,18.516,0.018,0.036,0,3,8,16,40.31429,42.73714,2,41,15.43,42,44,13.7
502480,1346.07,1340.61,20.115,0.097,0,19.757,0.07,0,19.328,0.062,0,18.913,0.031,0.059,1,1,2,9,40.4188,42.70306,2,41,40.51,42,42,11
504420,469.9,2913.65,99.999,9.999,9.999,19.76,0.058,0,19.264,0.044,0,18.806,0.052,0,0,1,2,1,40.00565,42.85782,2,40,1.36,42,51,28.2
500666,2857.23,-415.53,99.999,9.999,9.999,19.76,0.062,0,19.297,0.069,0,18.957,0.066,0,0,1,1,2,40.88147,42.42782,2,43,31.55,42,25,40.1
500276,1519.43,-666.25,99.999,9.999,9.999,19.76,0.071,0,19.111,0.041,0,18.516,0.044,0,0,1,2,1,40.93621,42.68192,2,43,44.69,42,40,54.9
502009,-319.46,916.47,99.999,9.999,9.999,19.76,0.055,0,18.682,0.02,0.026,17.595,0.017,0.038,0,1,4,4,40.51391,43.02038,2,42,3.34,43,1,13.4
500283,2750.56,-663.56,99.999,9.999,9.999,19.76,0.077,0,19.075,0.058,0,18.351,0.032,0,0,1,1,2,40.94423,42.44928,2,43,46.61,42,26,57.4
503096,109.97,1995.35,99.999,9.999,9.999,19.762,0.073,0,19.313,0.055,0,18.921,0.059,0,0,1,1,1,40.23904,42.93228,2,40,57.37,42,55,56.2
502254,-336.43,1133.85,99.999,9.999,9.999,19.763,0.069,0,18.983,0.023,0.03,18.377,0.027,0.018,0,1,4,4,40.45757,43.02224,2,41,49.82,43,1,20
502076,408.33,975.93,99.999,9.999,9.999,19.764,0.071,0,19.238,0.025,0.048,18.854,0.02,0.02,0,1,8,16,40.50469,42.88251,2,42,1.13,42,52,57
502600,997.19,1452.35,99.999,9.999,9.999,19.764,0.041,0.013,19.213,0.024,0.05,18.734,0.018,0.035,0,3,10,16,40.38701,42.76825,2,41,32.88,42,46,5.7
502471,2195.65,1328.14,99.999,9.999,9.999,19.766,0.066,0,19.359,0.045,0,18.824,0.052,0,0,1,2,2,40.42935,42.54263,2,41,43.05,42,32,33.5
502787,2742.95,1639.28,99.999,9.999,9.999,19.767,0.059,0,18.816,0.04,0,17.708,0.025,0,0,1,2,2,40.35439,42.43723,2,41,25.05,42,26,14
501714,1943,562.31,99.999,9.999,9.999,19.767,0.069,0,18.886,0.026,0.07,18.111,0.017,0.041,0,1,7,16,40.62377,42.59506,2,42,29.71,42,35,42.2
503052,2097.17,1932.06,99.999,9.999,9.999,19.768,0.061,0,18.775,0.036,0,17.71,0.029,0,0,1,2,1,40.27357,42.55729,2,41,5.66,42,33,26.3
501256,2515.27,21.74,99.999,9.999,9.999,19.768,0.079,0,18.942,0.039,0,18.263,0.035,0,0,1,2,2,40.76691,42.49004,2,43,4.06,42,29,24.1
503110,1435.51,2015.24,99.999,9.999,9.999,19.77,0.06,0,19.236,0.03,0.047,18.878,0.021,0.034,0,2,7,12,40.24615,42.68173,2,40,59.08,42,40,54.2
502029,2675.25,931.73,99.999,9.999,9.999,19.77,0.073,0,18.898,0.03,0,18.267,0.043,0,0,1,2,2,40.53502,42.45449,2,42,8.4,42,27,16.2
502374,2415.19,1238.79,99.999,9.999,9.999,19.77,0.055,0,19.175,0.05,0,18.579,0.041,0,0,2,1,2,40.45415,42.50172,2,41,49,42,30,6.2
503663,2075.53,2398.39,99.999,9.999,9.999,19.771,0.089,0,18.554,0.035,0,16.987,0.024,0,0,1,2,3,40.15374,42.5582,2,40,36.9,42,33,29.5
501696,2027.96,541.73,99.999,9.999,9.999,19.772,0.067,0,18.954,0.047,0,17.961,0.037,0,0,1,2,2,40.62974,42.57913,2,42,31.14,42,34,44.9
501674,2703.74,516.54,99.999,9.999,9.999,19.775,0.065,0,18.957,0.036,0,18.19,0.033,0,0,1,2,2,40.6416,42.45159,2,42,33.98,42,27,5.7
503107,1741.28,2009.82,99.999,9.999,9.999,19.775,0.048,0,18.962,0.022,0.02,18.286,0.015,0.018,0,2,8,16,40.25036,42.624,2,41,0.09,42,37,26.4
503104,1843.28,2008.06,20.326,0.091,0,19.776,0.051,0,19.349,0.031,0.001,19.006,0.025,0.038,1,1,5,11,40.25174,42.60475,2,41,0.42,42,36,17.1
503232,650.07,2123.02,99.999,9.999,9.999,19.776,0.073,0,18.592,0.04,0,17.263,0.024,0,0,1,2,2,40.21114,42.82938,2,40,50.67,42,49,45.8
504382,143.89,2876.29,99.999,9.999,9.999,19.777,0.058,0,19.02,0.038,0,18.344,0.035,0,0,2,1,2,40.01204,42.91968,2,40,2.89,42,55,10.8
500092,1555.55,-789.45,99.999,9.999,9.999,19.779,0.054,0,19.481,0.058,0,19.069,0.059,0,0,1,1,1,40.96814,42.67574,2,43,52.35,42,40,32.7
500429,1602.8,-560.95,99.999,9.999,9.999,19.78,0.072,0,18.841,0.037,0,17.716,0.028,0,0,1,2,2,40.90973,42.66562,2,43,38.34,42,39,56.2
502368,1538.96,1233.67,99.999,9.999,9.999,19.782,0.066,0,18.913,0.024,0.053,18.059,0.015,0.001,0,1,8,16,40.44796,42.66729,2,41,47.51,42,40,2.3
0,-34.61,2738.08,20.206,0.099,0,19.783,0.061,0,99.999,9.999,9.999,99.999,9.999,9.999,1,1,0,0,40.04594,42.95439,2,40,11.03,42,57,15.8
502710,1056.3,1559.23,20.504,0.088,0,19.784,0.047,0.018,19.438,0.032,0.062,19.063,0.037,0.048,1,2,6,3,40.36002,42.75639,2,41,26.4,42,45,23
500231,1732.56,-699.88,99.999,9.999,9.999,19.785,0.084,0,18.942,0.04,0,18.066,0.035,0,0,1,2,2,40.94636,42.64183,2,43,47.13,42,38,30.6
501098,1735.05,-110.37,99.999,9.999,9.999,19.786,0.07,0,18.827,0.036,0,17.684,0.027,0,0,1,2,2,40.79492,42.6382,2,43,10.78,42,38,17.5
502757,1146.43,1609.17,99.999,9.999,9.999,19.787,0.049,0.002,18.736,0.02,0.036,17.441,0.012,0.026,0,2,8,16,40.34797,42.73904,2,41,23.51,42,44,20.5
501826,2734.7,700.5,99.999,9.999,9.999,19.787,0.07,0,19.206,0.046,0,18.646,0.042,0,0,1,2,2,40.59473,42.44465,2,42,22.73,42,26,40.8
502244,793.84,1126.07,99.999,9.999,9.999,19.789,0.068,0,18.867,0.019,0.022,17.889,0.012,0.016,0,1,10,19,40.46927,42.80874,2,41,52.62,42,48,31.5
502801,-218.9,1653.52,99.999,9.999,9.999,19.789,0.062,0,19.367,0.05,0,18.987,0.064,0,0,1,1,1,40.32431,42.99669,2,41,17.83,42,59,48.1
502336,211.57,1201.22,99.999,9.999,9.999,19.789,0.072,0,19.112,0.027,0.016,18.391,0.017,0.012,0,1,7,15,40.44489,42.91828,2,41,46.77,42,55,5.8
500274,1509.99,-666.51,99.999,9.999,9.999,19.789,0.081,0,18.95,0.038,0,18.088,0.039,0,0,1,2,2,40.93621,42.68371,2,43,44.69,42,41,1.4
503355,-300.98,2194.99,99.999,9.999,9.999,19.789,0.078,0,19.538,0.064,0,18.774,0.088,0,0,1,1,1,40.18364,43.00854,2,40,44.07,43,0,30.8
501210,1260.27,-20.1,99.999,9.999,9.999,19.79,0.072,0,18.953,0.038,0,18.388,0.039,0,0,1,2,1,40.76811,42.7274,2,43,4.35,42,43,38.7
502357,-149.63,1223.34,99.999,9.999,9.999,19.793,0.062,0,19.481,0.074,0,19.153,0.066,0,0,1,1,1,40.43606,42.98638,2,41,44.65,42,59,11
500100,1598.9,-780.8,99.999,9.999,9.999,19.794,0.07,0,19.352,0.052,0,18.957,0.045,0,0,1,1,1,40.96622,42.6675,2,43,51.89,42,40,3
504200,1886.4,2762.22,99.999,9.999,9.999,19.794,0.058,0,18.889,0.032,0,18.079,0.033,0,0,1,2,2,40.05857,42.59135,2,40,14.06,42,35,28.9
503202,1391.22,2095.7,99.999,9.999,9.999,19.796,0.055,0,19.325,0.059,0,19.098,0.044,0,0,1,1,2,40.22506,42.68955,2,40,54.01,42,41,22.4
502929,1888.08,1784.65,99.999,9.999,9.999,19.797,0.071,0,18.712,0.02,0.015,17.625,0.014,0.001,0,1,9,16,40.3095,42.59778,2,41,14.28,42,35,52
502692,547.9,1541.22,99.999,9.999,9.999,19.797,0.07,0,19.276,0.028,0.082,18.771,0.022,0.043,0,1,7,13,40.36015,42.85256,2,41,26.44,42,51,9.2
500097,390.42,-784.86,99.999,9.999,9.999,19.797,0.092,0,19.388,0.052,0,19.002,0.042,0,0,1,1,2,40.95877,42.89588,2,43,50.1,42,53,45.2
503007,1806.97,1875.63,99.999,9.999,9.999,19.798,0.08,0,19.22,0.033,0.017,18.74,0.021,0.032,0,1,6,15,40.28541,42.61249,2,41,8.5,42,36,45
502673,182.89,1523.63,99.999,9.999,9.999,19.8,0.081,0,18.757,0.021,0.025,17.88,0.033,0,0,1,6,2,40.36144,42.92163,2,41,26.75,42,55,17.9
502879,-115.64,1722.84,20.319,0.1,0,19.8,0.067,0,19.166,0.04,0,18.749,0.047,0,1,1,1,2,40.30733,42.97672,2,41,13.76,42,58,36.2
500110,1393.31,-777.99,99.999,9.999,9.999,19.801,0.089,0,99.999,9.999,9.999,18.145,0.084,0,0,1,0,1,40.96405,42.70634,2,43,51.37,42,42,22.8
500849,2427.29,-297.09,99.999,9.999,9.999,19.801,0.065,0,19.208,0.049,0,18.624,0.04,0,0,1,1,2,40.84798,42.50842,2,43,23.52,42,30,30.3
500171,2669.23,-737.16,99.999,9.999,9.999,19.801,0.07,0,19.371,0.048,0,18.918,0.047,0,0,1,2,1,40.96251,42.46503,2,43,51,42,27,54.1
502261,1326.71,1137.31,99.999,9.999,9.999,19.802,0.055,0.047,18.545,0.016,0.038,17.089,0.01,0.009,0,2,11,20,40.47092,42.708,2,41,53.02,42,42,28.8
503387,-645.69,2209.88,99.999,9.999,9.999,19.804,0.061,0,19.446,0.065,0,18.974,0.056,0,0,1,1,1,40.17653,43.07356,2,40,42.37,43,4,24.8
500890,2086.44,-266.2,99.999,9.999,9.999,19.806,0.063,0,18.551,0.029,0,17.094,0.025,0,0,1,2,3,40.83755,42.57265,2,43,21.01,42,34,21.6
502424,-386.1,1300.48,99.999,9.999,9.999,19.808,0.066,0,19.399,0.049,0,18.991,0.047,0,0,1,1,1,40.41407,43.03056,2,41,39.38,43,1,50
500281,1388.53,-664.37,99.999,9.999,9.999,19.808,0.058,0,18.69,0.034,0,17.149,0.022,0,0,1,2,3,40.9348,42.70665,2,43,44.35,42,42,23.9
502155,163.82,1046.21,99.999,9.999,9.999,19.809,0.093,0,19.491,0.035,0.044,18.939,0.042,0.007,0,1,4,2,40.48449,42.92827,2,41,56.28,42,55,41.8
500299,1010.92,-654.12,99.999,9.999,9.999,19.809,0.09,0,19.664,0.059,0,19.192,0.059,0,0,1,2,1,40.92947,42.77795,2,43,43.07,42,46,40.6
502462,1696.53,1321.75,99.999,9.999,9.999,19.81,0.042,0,18.9,0.021,0.054,18.131,0.015,0.015,0,1,9,16,40.42669,42.63696,2,41,42.4,42,38,13.1
500496,2446.23,-523.33,99.999,9.999,9.999,19.81,0.077,0,18.905,0.039,0,17.885,0.031,0,0,1,2,2,40.90613,42.50605,2,43,37.47,42,30,21.8
503472,993.33,2281.8,20.4,0.083,0,19.81,0.056,0.018,19.274,0.032,0.028,18.842,0.033,0.011,1,2,4,3,40.17347,42.76344,2,40,41.63,42,45,48.4
502977,757.71,1838.49,99.999,9.999,9.999,19.811,0.084,0,19.29,0.044,0,18.85,0.024,0.013,0,1,4,12,40.28543,42.81096,2,41,8.5,42,48,39.5
501048,-650.46,-150.63,99.999,9.999,9.999,19.812,0.095,0,18.593,0.029,0,17.432,0.022,0,0,1,2,3,40.78726,43.08916,2,43,8.94,43,5,21
504218,2783.7,2777.8,99.999,9.999,9.999,19.812,0.068,0,19.217,0.054,0,18.727,0.04,0,0,1,1,2,40.06331,42.42175,2,40,15.19,42,25,18.3
500465,1736.69,-537.81,99.999,9.999,9.999,19.812,0.07,0,19.066,0.041,0,18.483,0.05,0,0,1,1,2,40.90475,42.6402,2,43,37.14,42,38,24.7
501804,1993.47,675.04,99.999,9.999,9.999,19.813,0.072,0,19.386,0.047,0,18.693,0.04,0,0,1,1,2,40.59524,42.58485,2,42,22.86,42,35,5.5
502681,2141.45,1530.57,99.999,9.999,9.999,19.813,0.053,0,19.349,0.057,0,18.917,0.048,0,0,2,1,2,40.37696,42.55157,2,41,30.47,42,33,5.7
502491,799.53,1352.79,99.999,9.999,9.999,19.814,0.085,0,18.772,0.02,0.009,17.838,0.013,0.014,0,1,9,16,40.41091,42.80623,2,41,38.62,42,48,22.4
500805,1595.23,-323.57,99.999,9.999,9.999,19.815,0.083,0,19.279,0.046,0,18.427,0.089,0,0,1,2,1,40.84866,42.66578,2,43,23.68,42,39,56.8
502545,2403.32,1399.82,20.293,0.101,0,19.815,0.068,0,19.464,0.06,0,19.013,0.053,0,1,1,1,2,40.41277,42.50294,2,41,39.06,42,30,10.6
501516,2095.29,316.26,99.999,9.999,9.999,19.816,0.071,0,19.21,0.035,0,18.753,0.056,0,0,1,2,1,40.68814,42.56772,2,42,45.15,42,34,3.8
503884,2104.51,2551.2,99.999,9.999,9.999,19.817,0.078,0,18.771,0.036,0,17.594,0.025,0,0,1,2,2,40.11482,42.55165,2,40,27.56,42,33,6
503060,482.94,1942.58,99.999,9.999,9.999,19.818,0.08,0,19.272,0.035,0.035,18.78,0.021,0.018,0,1,5,13,40.25609,42.86217,2,41,1.46,42,51,43.8
502639,1774.55,1487.94,99.999,9.999,9.999,19.818,0.071,0,18.953,0.025,0.004,18.018,0.015,0.008,0,1,7,16,40.38468,42.62116,2,41,32.32,42,37,16.2
503247,2153.77,2134.49,99.999,9.999,9.999,19.819,0.061,0,19.066,0.043,0,18.496,0.034,0,0,1,2,2,40.22216,42.54524,2,40,53.32,42,32,42.8
501552,1311.27,367.06,99.999,9.999,9.999,19.82,0.069,0,19.366,0.056,0,18.978,0.054,0,0,1,1,1,40.66891,42.71556,2,42,40.54,42,42,56
504364,1015.87,2868.58,20.569,0.087,0,19.821,0.048,0.088,19.404,0.036,0.069,19.045,0.037,0.099,1,2,2,3,40.02268,42.75502,2,40,5.44,42,45,18.1
501129,879.05,-89.37,99.999,9.999,9.999,19.821,0.099,0,18.665,0.034,0,17.179,0.02,0,0,1,2,3,40.78305,42.79982,2,43,7.93,42,47,59.4
502889,-46.45,1732.36,99.999,9.999,9.999,19.821,0.058,0,18.873,0.032,0,17.951,0.025,0,0,1,2,2,40.3055,42.96359,2,41,13.32,42,57,48.9
503875,2720.43,2546.21,99.999,9.999,9.999,19.822,0.06,0,19.057,0.035,0,18.415,0.037,0,0,1,2,2,40.12198,42.43534,2,40,29.28,42,26,7.2
502039,2270.18,940.93,99.999,9.999,9.999,19.822,0.069,0,19.218,0.047,0.047,18.574,0.038,0.003,0,1,2,2,40.5293,42.53096,2,42,7.03,42,31,51.5
503820,926.57,2514.34,99.999,9.999,9.999,19.823,0.07,0,19.395,0.048,0,18.909,0.062,0,0,1,1,1,40.11298,42.77443,2,40,27.11,42,46,27.9
501631,2704.46,475.68,99.999,9.999,9.999,19.824,0.082,0,19.069,0.038,0,18.288,0.041,0,0,1,2,2,40.65207,42.4517,2,42,36.5,42,27,6.1
502979,67.75,1839.9,99.999,9.999,9.999,19.826,0.074,0,18.95,0.043,0,17.937,0.028,0,0,1,2,2,40.27878,42.9413,2,41,6.91,42,56,28.7
502000,615.81,904.5,99.999,9.999,9.999,19.826,0.088,0,18.592,0.016,0.037,17.03,0.01,0.004,0,1,10,20,40.52486,42.84375,2,42,5.97,42,50,37.5
501473,1079.95,268.59,99.999,9.999,9.999,19.827,0.072,0,18.586,0.017,0.017,17.09,0.01,0.008,0,1,11,20,40.69242,42.75984,2,42,46.18,42,45,35.4
504459,1977.09,2949.49,99.999,9.999,9.999,19.827,0.069,0,18.74,0.037,0,17.439,0.043,0,0,1,2,2,40.0114,42.57287,2,40,2.74,42,34,22.3
502070,737.17,972.48,99.999,9.999,9.999,19.827,0.071,0,19.035,0.021,0.011,18.392,0.015,0.017,0,1,9,18,40.50836,42.8204,2,42,2.01,42,49,13.5
502709,2600.74,1558.49,20.504,0.093,0,19.828,0.05,0,19.451,0.077,0,18.96,0.043,0,1,2,1,2,40.37383,42.46462,2,41,29.72,42,27,52.6
500296,1498.34,-658.35,99.999,9.999,9.999,19.829,0.082,0,19.121,0.045,0,18.403,0.037,0,0,1,2,2,40.93403,42.68587,2,43,44.17,42,41,9.1
503438,74.71,2253.01,99.999,9.999,9.999,19.832,0.065,0,18.716,0.032,0,17.508,0.024,0,0,1,2,3,40.17221,42.93717,2,40,41.33,42,56,13.8
502886,412.77,1730.26,99.999,9.999,9.999,19.832,0.069,0,19.511,0.063,0,19.202,0.049,0,0,1,1,2,40.3102,42.87685,2,41,14.45,42,52,36.7
503176,24.01,2081.91,99.999,9.999,9.999,19.832,0.088,0,19.284,0.05,0,18.637,0.07,0,0,1,2,1,40.2159,42.94793,2,40,51.82,42,56,52.5
503530,401.42,2322.92,19.63,0.079,0,19.833,0.068,0,99.999,9.999,9.999,99.999,9.999,9.999,1,1,0,0,40.15727,42.87497,2,40,37.75,42,52,29.9
503893,1455.66,2554.79,99.999,9.999,9.999,19.833,0.071,0,18.87,0.037,0,17.989,0.029,0,0,1,2,2,40.10766,42.6742,2,40,25.84,42,40,27.1
502986,2604.6,1853.33,99.999,9.999,9.999,19.834,0.056,0,19.264,0.058,0,18.73,0.046,0,0,2,1,2,40.29834,42.46196,2,41,11.6,42,27,43.1
500246,2733.68,-689.76,99.999,9.999,9.999,19.834,0.07,0,19.314,0.042,0,18.922,0.056,0,0,1,1,1,40.95082,42.45261,2,43,48.2,42,27,9.4
502324,589.48,1192.78,99.999,9.999,9.999,19.834,0.078,0,19.519,0.052,0,19.044,0.027,0.049,0,1,1,9,40.45033,42.84693,2,41,48.08,42,50,49
501539,2097.7,352.16,99.999,9.999,9.999,19.835,0.075,0,19.489,0.058,0,19.047,0.07,0,0,1,1,1,40.67894,42.56706,2,42,42.95,42,34,1.4
502996,2006.72,1865.15,99.999,9.999,9.999,19.837,0.077,0,19.395,0.052,0,19.178,0.063,0,0,1,1,1,40.28991,42.57483,2,41,9.58,42,34,29.4
503091,1125.43,1989.69,99.999,9.999,9.999,19.838,0.07,0,19.202,0.023,0.006,18.699,0.018,0.033,0,1,9,16,40.24987,42.74048,2,40,59.97,42,44,25.7
500321,1473.83,-636.09,99.999,9.999,9.999,19.839,0.07,0,19.472,0.07,0,18.877,0.041,0,0,1,1,2,40.92813,42.69038,2,43,42.75,42,41,25.4
501456,1595.48,254.51,99.999,9.999,9.999,19.839,0.06,0,18.867,0.022,0.035,17.952,0.014,0.012,0,1,8,16,40.70008,42.66251,2,42,48.02,42,39,45
500521,1307.65,-511.99,99.999,9.999,9.999,19.84,0.093,0,18.986,0.047,0,18.112,0.033,0,0,1,1,2,40.89502,42.72113,2,43,34.8,42,43,16.1
502821,867.31,1669.25,99.999,9.999,9.999,19.84,0.078,0,19.552,0.041,0.017,19.109,0.073,0,0,1,5,1,40.33001,42.79138,2,41,19.2,42,47,29
502502,-252.58,1360.38,99.999,9.999,9.999,19.84,0.101,0,19.243,0.052,0,18.58,0.059,0,0,1,1,1,40.39975,43.00496,2,41,35.94,43,0,17.8
500879,1097.14,-273.31,99.999,9.999,9.999,19.841,0.095,0,18.799,0.023,0.039,17.442,0.017,0.019,0,1,4,5,40.83205,42.75962,2,43,19.69,42,45,34.6
504480,2796.19,2978.58,99.999,9.999,9.999,19.842,0.083,0,19.527,0.07,0,19.109,0.06,0,0,1,1,1,40.01204,42.41794,2,40,2.89,42,25,4.6
503080,819.05,1972.52,99.999,9.999,9.999,19.843,0.095,0,18.584,0.019,0.014,16.995,0.012,0.001,0,1,9,16,40.25147,42.79848,2,41,0.35,42,47,54.5
503374,297.18,2206.01,99.999,9.999,9.999,19.843,0.1,0,19.355,0.057,0,18.734,0.058,0,0,1,1,1,40.18644,42.89547,2,40,44.74,42,53,43.7
500053,1298.85,-819,99.999,9.999,9.999,19.845,0.07,0,19.569,0.08,0,19.072,0.065,0,0,1,1,1,40.97394,42.7244,2,43,53.75,42,43,27.8
501824,1666.27,697.29,99.999,9.999,9.999,19.848,0.077,0,19.042,0.023,0.003,18.401,0.018,0.026,0,1,8,16,40.58686,42.64654,2,42,20.85,42,38,47.5
500247,1388.24,-687.66,99.999,9.999,9.999,19.849,0.069,0,19.226,0.046,0,18.798,0.039,0,0,1,2,1,40.94078,42.70683,2,43,45.79,42,42,24.6
501953,2224.15,850.14,99.999,9.999,9.999,19.849,0.05,0,19.531,0.063,0,19.132,0.05,0,0,1,1,1,40.5522,42.54021,2,42,12.53,42,32,24.8
502624,214.75,1471.98,99.999,9.999,9.999,19.85,0.082,0,18.789,0.023,0.063,18.085,0.015,0.007,0,1,8,15,40.37505,42.91595,2,41,30.01,42,54,57.4
501898,1651.78,788.43,99.999,9.999,9.999,19.851,0.078,0,19.054,0.024,0.057,18.347,0.018,0.019,0,1,8,16,40.56333,42.64873,2,42,15.2,42,38,55.4
503454,2044.35,2262.48,20.402,0.101,0,19.851,0.07,0,19.409,0.053,0,19.024,0.055,0,1,1,1,2,40.18831,42.56503,2,40,45.19,42,33,54.1
504368,2169.95,2870.11,99.999,9.999,9.999,19.851,0.061,0,19.34,0.051,0,19.146,0.054,0,0,1,1,2,40.03366,42.53702,2,40,8.08,42,32,13.3
501848,1537.74,721.46,99.999,9.999,9.999,19.852,0.088,0,18.874,0.02,0.094,18.147,0.016,0.024,0,1,8,16,40.5796,42.67068,2,42,19.1,42,40,14.4
501423,2054.2,210.68,99.999,9.999,9.999,19.853,0.084,0,19.28,0.051,0,18.774,0.04,0,0,1,1,1,40.71491,42.57609,2,42,51.58,42,34,33.9
